date,market_mode,raw_market_mode,active,FB,fb_pct,bull_sticky,bull_cooldown,bull_release_pending,bull_release_guard,stoploss_cooldown,rzq_cooldown,v227_shock_cooldown,enable_v227,enable_rzq,enable_zb,enable_auction,slot_v227,slot_rzq,slot_zb,slot_auction,cand_yjj,cand_bear,cand_rzq,cand_zb,cand_auction,auction_daily_value,recent_wr,core_wr,recent_trade_count,core_trade_count,available_cash,locked_cash,positions_count,positions,owners
2025-08-04,bull,bull,v227_scorp,0.019439495273562386,0.55,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,3,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-05,bull,bull,v227_scorp,0.032821996295185486,0.8833333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,4,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-06,bull,bull,v227_scorp,0.03024539223513035,0.8166666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,2,10,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-07,bull,bull,v227_scorp,0.025005885580006715,0.6333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,1,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-08,bull,bull,v227_scorp,0.023520557413829836,0.6,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,3,12,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-11,bull,bull,v227_scorp,-0.0005239201260117865,0.11666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,2,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-12,bull,bull,v227_scorp,0.03457121720465378,0.9,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,1,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-13,bull,bull,v227_scorp,0.021358574120148476,0.55,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,3,16,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-14,bull,bull,v227_scorp,0.04274370295617834,0.95,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-15,bull,bull,v227_scorp,0.002114100569621735,0.16666666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,5,22,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-18,bull,bull,v227_scorp,0.03655645275884528,0.9166666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,6,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-19,bull,bull,v227_scorp,0.03981965218611739,0.9333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,32,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-20,bull,bull,v227_scorp,0.03253931449340299,0.8333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-21,bull,bull,v227_scorp,0.01643836705276558,0.38333333333333336,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,4,18,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-22,bull,bull,v227_scorp,-0.00831379394212673,0.05,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-25,bull,bull,v227_scorp,0.010283617447042698,0.31666666666666665,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,2,7,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-26,bull,bull,v227_scorp,0.03020912538709358,0.7666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,5,35,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-27,bull,bull,v227_scorp,0.01822601391768644,0.45,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-28,bull,bull,v227_scorp,8.956247018855651e-05,0.13333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,4,33,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-08-29,bull,bull,v227_scorp,0.03158342749111289,0.8,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,16,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-01,bull,bull,v227_scorp,0.01641980509446931,0.36666666666666664,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,0,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-02,bull,bull,v227_scorp,0.02746809767809397,0.7,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,1,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-03,bull,bull,v227_scorp,-0.00024355731124470092,0.11666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,4,32,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-04,bull,bull,v227_scorp,0.0010787633378818956,0.16666666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,24,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-05,bull,bull,v227_scorp,-0.002160510258696983,0.1,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,5,22,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-08,bull,bull,v227_scorp,0.013044422554562923,0.35,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,3,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-09,bull,bull,v227_scorp,0.028322826861876847,0.75,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,4,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-10,bull,bull,v227_scorp,0.015532367585629352,0.38333333333333336,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,5,18,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-11,bull,bull,v227_scorp,0.01824246567447052,0.48333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,0,15,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-12,bull,bull,v227_scorp,0.017264222785625113,0.4666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,8,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-15,bull,bull,v227_scorp,0.017305468398616766,0.4666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,2,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-16,bull,bull,v227_scorp,0.01748172250103095,0.48333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,6,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-17,bull,bull,v227_scorp,0.015120198540825651,0.3333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-18,bull,bull,v227_scorp,0.02264813074154176,0.6,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,15,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-19,bull,bull,v227_scorp,0.014615376868273468,0.3333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,6,49,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-22,bull,bull,v227_scorp,-0.0036212655672008564,0.05,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,2,17,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-23,bull,bull,v227_scorp,0.009326820896067095,0.23333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,1,16,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-24,bull,bull,v227_scorp,0.013718146351154389,0.35,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,4,13,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-25,bull,bull,v227_scorp,0.03047178629369594,0.8166666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,5,3,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-26,bull,bull,v227_scorp,0.003097647208213594,0.16666666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,1,15,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-29,bull,bull,v227_scorp,-0.0038469103404014833,0.05,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,1,19,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-09-30,bull,bull,v227_scorp,0.001893595010461367,0.16666666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,13,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-09,bull,bull,v227_scorp,0.013163615956925482,0.3333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,1,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-10,bull,bull,v227_scorp,0.01623484884531624,0.4166666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-13,bull,bull,v227_scorp,0.013662205963761853,0.35,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,4,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-14,bull,bull,v227_scorp,0.017983703368987764,0.5666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,0,11,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-15,bull,bull,v227_scorp,0.014021450738574831,0.38333333333333336,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,7,38,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-16,bull,bull,v227_scorp,0.015659457241939623,0.43333333333333335,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,4,8,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-17,bull,bull,v227_scorp,0.008722232313717883,0.25,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,2,13,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-20,bull,bull,v227_scorp,0.0121537632826699,0.3,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,10,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-21,bull,bull,v227_scorp,0.021488523029585135,0.7,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,17,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-22,bull,bull,v227_scorp,0.019973343949931454,0.6666666666666666,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,3,17,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-23,bull,bull,v227_scorp,0.01606161269885563,0.48333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,2,15,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-24,bull,bull,v227_scorp,-0.004218356562114413,0.03333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,1,13,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-27,bull,bull,v227_scorp,-0.016235111561163376,0.0,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,3,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-28,bull,bull,v227_scorp,0.015999109086080748,0.48333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,0,21,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-29,bull,bull,v227_scorp,0.027386636262249717,0.7833333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,23,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-30,bull,bull,v227_scorp,0.006159090784236538,0.21666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,26,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-10-31,bull,bull,v227_scorp,0.00981181904810655,0.2833333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,1,0,11,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-03,bull,bull,v227_scorp,0.010674863771221477,0.3,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,8,4,31,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-04,bull,bull,v227_scorp,0.03613679475366256,0.9333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,3,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-05,bull,bull,v227_scorp,0.01700111670043963,0.5666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,2,17,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-06,bull,bull,v227_scorp,0.02569417884515812,0.7833333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,4,27,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-07,bull,bull,v227_scorp,0.007178812567281366,0.23333333333333334,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,31,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-10,bull,bull,v227_scorp,0.024458449960113243,0.7666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,5,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-11,bull,bull,v227_scorp,0.024581947944849702,0.7666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,5,33,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-12,bull,bull,v227_scorp,0.02039255735716884,0.7,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,2,22,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-13,bull,bull,v227_scorp,0.011980656870119058,0.31666666666666665,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,5,14,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-14,bull,bull,v227_scorp,0.026680778748225952,0.8166666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,1,35,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-17,bull,bull,v227_scorp,0.012047634445240677,0.31666666666666665,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,5,25,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-18,bull,bull,v227_scorp,0.023820974820824185,0.7666666666666667,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,1,16,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-19,bull,bull,v227_scorp,-0.002964564144058241,0.08333333333333333,2,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,0,20,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-20,bull,cautious,v227_scorp,0.011153927255160118,0.31666666666666665,1,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,1,17,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-21,bear,bear,v227_scorp,-0.014657462992357005,0.016666666666666666,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,6,1,0,0,0.0,0.5,0.5,8,8,1168139.77,0,0,,
2025-11-24,bear,bear,v227_scorp,-0.007233891451995822,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,3,0,0,0.0,0.5,0.5,8,8,584124.62,0,1,601208.XSHG,601208.XSHG:v227
2025-11-25,cautious,cautious,v227_scorp,0.051351035069225136,0.9833333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,8,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-11-26,cautious,cautious,v227_scorp,0.02005285435255611,0.7333333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,9,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-11-27,cautious,cautious,v227_scorp,0.019102293652269908,0.7,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-11-28,bear,bear,v227_scorp,-0.012518617476857523,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,6,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-01,cautious,cautious,v227_scorp,0.010583430934372768,0.3,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,6,0,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-02,bear,bear,v227_scorp,0.021189694902006683,0.7666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,5,0,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-03,bear,bear,v227_scorp,0.0004324605214029285,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,0,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-04,bear,bear,v227_scorp,0.004640622928722918,0.21666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-05,bear,bear,v227_scorp,-0.0011150009463037796,0.15,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,4,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-08,bear,bear,v227_scorp,-0.0001426264492631774,0.15,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,7,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-09,cautious,cautious,v227_scorp,0.044946920132586075,0.9666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-10,bear,bear,v227_scorp,0.016295047364839478,0.6,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-11,bear,bear,v227_scorp,0.007011929323566713,0.25,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,7,6,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-12,bear,bear,v227_scorp,-0.01320123208674139,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-15,bear,bear,v227_scorp,0.04649816002973874,0.9666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,7,0,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-16,bear,bear,v227_scorp,0.008289362092103136,0.3,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-17,bear,bear,v227_scorp,-0.0008040080855501452,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,5,3,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-18,bear,bear,v227_scorp,-0.006951113142550672,0.08333333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-19,bear,bear,v227_scorp,0.023397196998211595,0.8,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,3,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-22,bear,bear,v227_scorp,0.02724398600835908,0.8833333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,7,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-23,cautious,cautious,v227_scorp,0.01998196705045317,0.7,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,10,2,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-24,bear,bear,v227_scorp,0.007926836442344496,0.31666666666666665,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,6,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-25,cautious,cautious,v227_scorp,0.01605511462463404,0.5666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,2,1,0,0,0.0,0.5,0.5,9,9,1146568.49,0,0,,
2025-12-26,cautious,cautious,v227_scorp,0.022776204819561583,0.7833333333333333,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,5,3,0,0,0.0,0.5,0.5,9,9,555196.13,0,1,600200.XSHG,600200.XSHG:v227
2025-12-29,cautious,cautious,v227_scorp,0.012752370075798618,0.4666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,5,4,0,0,0.0,0.5,0.5,10,10,1109839.15,0,0,,
2025-12-30,cautious,cautious,v227_scorp,-0.00512934530395956,0.1,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,1,0,0,0.0,0.5,0.5,10,10,1109839.15,0,0,,
2025-12-31,cautious,cautious,v227_scorp,0.002776715096605332,0.21666666666666667,0,0,False,False,0,0,0,True,False,False,False,2,0,0,0,0,4,4,0,0,0.0,0.5,0.5,10,10,1109839.15,0,0,,
