year,trade_key,diff_type,date,code,l1b_amount,l2_amount,l1b_price,l2_price
2021,2021-08-06|2021-08-06 9:30|000829.XSHE|buy#1,amount_diff,2021-08-06,000829.XSHE,58100.0,59800.0,12.42,12.42
2021,2021-08-06|2021-08-06 9:30|002176.XSHE|buy#1,amount_diff,2021-08-06,002176.XSHE,28600.0,29500.0,24.82,24.82
2021,2021-08-09|2021-08-09 11:30|000829.XSHE|sell#1,amount_diff,2021-08-09,000829.XSHE,-58100.0,-59800.0,12.49,12.49
2021,2021-08-09|2021-08-09 9:30|600375.XSHG|buy#1,amount_diff,2021-08-09,600375.XSHG,52500.0,54100.0,11.81,11.81
2021,2021-08-10|2021-08-10 11:25|600375.XSHG|sell#1,amount_diff,2021-08-10,600375.XSHG,-52500.0,-54100.0,10.82,10.82
2021,2021-08-10|2021-08-10 11:30|002176.XSHE|sell#1,amount_diff,2021-08-10,002176.XSHE,-28600.0,-29500.0,22.98,22.98
2021,2021-08-10|2021-08-10 9:30|600218.XSHG|buy#1,amount_diff,2021-08-10,600218.XSHG,67600.0,69700.0,10.82,10.82
2021,2021-08-11|2021-08-11 9:30|600363.XSHG|buy#1,amount_diff,2021-08-11,600363.XSHG,16300.0,16800.0,39.01,39.01
2021,2021-08-11|2021-08-11 9:30|603938.XSHG|buy#1,amount_diff,2021-08-11,603938.XSHG,9300.0,9600.0,66.36,66.36
2021,2021-08-12|2021-08-12 11:25|603938.XSHG|sell#1,amount_diff,2021-08-12,603938.XSHG,-9300.0,-9600.0,72.06,72.06
2021,2021-08-12|2021-08-12 11:28|600218.XSHG|sell#1,amount_diff,2021-08-12,600218.XSHG,-67600.0,-69700.0,14.01,14.01
2021,2021-08-12|2021-08-12 13:01|600363.XSHG|sell#1,amount_diff,2021-08-12,600363.XSHG,-16300.0,-16800.0,36.44,36.44
2021,2021-08-13|2021-08-13 9:30|002155.XSHE|buy#1,amount_diff,2021-08-13,002155.XSHE,66200.0,68300.0,10.12,10.12
2021,2021-08-13|2021-08-13 9:30|002169.XSHE|buy#1,amount_diff,2021-08-13,002169.XSHE,36200.0,37300.0,14.17,14.17
2021,2021-08-13|2021-08-13 9:30|600268.XSHG|buy#1,amount_diff,2021-08-13,600268.XSHG,58600.0,60500.0,8.53,8.53
2021,2021-08-13|2021-08-13 9:30|603222.XSHG|buy#1,amount_diff,2021-08-13,603222.XSHG,32400.0,33300.0,16.4,16.4
2021,2021-08-16|2021-08-16 11:25|002155.XSHE|sell#1,amount_diff,2021-08-16,002155.XSHE,-66200.0,-68300.0,11.32,11.32
2021,2021-08-16|2021-08-16 11:30|600268.XSHG|sell#1,amount_diff,2021-08-16,600268.XSHG,-58600.0,-60500.0,8.72,8.72
2021,2021-08-17|2021-08-17 11:30|603222.XSHG|sell#1,amount_diff,2021-08-17,603222.XSHG,-32400.0,-33300.0,14.89,14.89
2021,2021-08-17|2021-08-17 14:48|002169.XSHE|sell#1,amount_diff,2021-08-17,002169.XSHE,-36200.0,-37300.0,13.37,13.37
2021,2021-08-17|2021-08-17 9:30|000676.XSHE|buy#1,amount_diff,2021-08-17,000676.XSHE,165200.0,170500.0,7.38,7.38
2021,2021-08-18|2021-08-18 9:30|000833.XSHE|buy#1,amount_diff,2021-08-18,000833.XSHE,165200.0,170000.0,5.96,5.96
2021,2021-08-18|2021-08-18 every_bar|000676.XSHE|sell#1,amount_diff,2021-08-18,000676.XSHE,-165200.0,-170500.0,7.04,7.04
2021,2021-08-19|2021-08-19 every_bar|000833.XSHE|sell#1,amount_diff,2021-08-19,000833.XSHE,-165200.0,-170000.0,6.54,6.54
2021,2021-08-20|2021-08-20 9:30|000155.XSHE|buy#1,amount_diff,2021-08-20,000155.XSHE,28800.0,29700.0,25.63,25.63
2021,2021-08-20|2021-08-20 9:30|000935.XSHE|buy#1,amount_diff,2021-08-20,000935.XSHE,36000.0,37100.0,20.74,20.74
2021,2021-08-20|2021-08-20 9:30|600958.XSHG|buy#1,amount_diff,2021-08-20,600958.XSHG,45900.0,47300.0,16.13,16.13
2021,2021-08-23|2021-08-23 11:30|000155.XSHE|sell#1,amount_diff,2021-08-23,000155.XSHE,-28800.0,-29700.0,30.1,30.1
2021,2021-08-23|2021-08-23 11:30|600958.XSHG|sell#1,amount_diff,2021-08-23,600958.XSHG,-45900.0,-47300.0,16.35,16.35
2021,2021-08-24|2021-08-24 11:30|000935.XSHE|sell#1,amount_diff,2021-08-24,000935.XSHE,-36000.0,-37100.0,24.15,24.15
2021,2021-08-24|2021-08-24 9:30|000629.XSHE|buy#1,amount_diff,2021-08-24,000629.XSHE,69400.0,71500.0,3.75,3.75
2021,2021-08-24|2021-08-24 9:30|002585.XSHE|buy#1,amount_diff,2021-08-24,002585.XSHE,25000.0,25800.0,28.18,28.18
2021,2021-08-24|2021-08-24 9:30|600490.XSHG|buy#1,amount_diff,2021-08-24,600490.XSHG,94800.0,97700.0,7.51,7.51
2021,2021-08-25|2021-08-25 11:25|000629.XSHE|sell#1,amount_diff,2021-08-25,000629.XSHE,-69400.0,-71500.0,4.1,4.1
2021,2021-08-25|2021-08-25 11:25|002585.XSHE|sell#1,amount_diff,2021-08-25,002585.XSHE,-25000.0,-25800.0,29.02,29.02
2021,2021-08-25|2021-08-25 14:50|600490.XSHG|sell#1,amount_diff,2021-08-25,600490.XSHG,-94800.0,-97700.0,7.33,7.33
2021,2021-08-25|2021-08-25 9:30|002256.XSHE|buy#1,amount_diff,2021-08-25,002256.XSHE,170300.0,175400.0,4.66,4.66
2021,2021-08-26|2021-08-26 9:30|002268.XSHE|buy#1,amount_diff,2021-08-26,002268.XSHE,13700.0,14400.0,42.51,42.51
2021,2021-08-26|2021-08-26 9:30|002607.XSHE|buy#1,amount_diff,2021-08-26,002607.XSHE,48500.0,50800.0,11.58,11.58
2021,2021-08-27|2021-08-27 11:28|002256.XSHE|sell#1,amount_diff,2021-08-27,002256.XSHE,-170300.0,-175400.0,5.44,5.44
2021,2021-08-27|2021-08-27 11:30|002607.XSHE|sell#1,amount_diff,2021-08-27,002607.XSHE,-48500.0,-50800.0,10.78,10.78
2021,2021-08-30|2021-08-30 11:30|002268.XSHE|sell#1,amount_diff,2021-08-30,002268.XSHE,-13700.0,-14400.0,50.67,50.67
2021,2021-08-30|2021-08-30 9:30|002248.XSHE|buy#1,amount_diff,2021-08-30,002248.XSHE,62200.0,64300.0,11.31,11.31
2021,2021-08-30|2021-08-30 9:30|002741.XSHE|buy#1,amount_diff,2021-08-30,002741.XSHE,24800.0,25600.0,28.99,28.99
2021,2021-08-31|2021-08-31 11:28|002248.XSHE|sell#1,amount_diff,2021-08-31,002248.XSHE,-62200.0,-64300.0,13.87,13.87
2021,2021-08-31|2021-08-31 9:30|002171.XSHE|buy#1,amount_diff,2021-08-31,002171.XSHE,47700.0,49100.0,13.79,13.79
2021,2021-08-31|2021-08-31 9:30|601778.XSHG|buy#1,amount_diff,2021-08-31,601778.XSHG,66600.0,68600.0,9.88,9.88
2021,2021-08-31|2021-08-31 every_bar|002741.XSHE|sell#1,amount_diff,2021-08-31,002741.XSHE,-24800.0,-25600.0,27.5,27.5
2021,2021-09-01|2021-09-01 13:01|002171.XSHE|sell#1,amount_diff,2021-09-01,002171.XSHE,-47700.0,-49100.0,12.9,12.9
2021,2021-09-01|2021-09-01 13:01|601778.XSHG|sell#1,amount_diff,2021-09-01,601778.XSHG,-66600.0,-68600.0,9.1,9.1
2021,2021-09-01|2021-09-01 9:30|000887.XSHE|buy#1,amount_diff,2021-09-01,000887.XSHE,15700.0,16200.0,18.49,18.49
2021,2021-09-01|2021-09-01 9:30|002088.XSHE|buy#1,amount_diff,2021-09-01,002088.XSHE,14400.0,14900.0,28.61,28.61
2021,2021-09-01|2021-09-01 9:30|600582.XSHG|buy#1,amount_diff,2021-09-01,600582.XSHG,74900.0,77500.0,5.42,5.42
2021,2021-09-01|2021-09-01 9:30|600732.XSHG|buy#1,amount_diff,2021-09-01,600732.XSHG,26400.0,27200.0,15.99,15.99
2021,2021-09-02|2021-09-02 11:30|002088.XSHE|sell#1,amount_diff,2021-09-02,002088.XSHE,-14400.0,-14900.0,27.27,27.27
2021,2021-09-02|2021-09-02 11:30|600582.XSHG|sell#1,amount_diff,2021-09-02,600582.XSHG,-74900.0,-77500.0,5.46,5.46
2021,2021-09-02|2021-09-02 14:50|000887.XSHE|sell#1,amount_diff,2021-09-02,000887.XSHE,-15700.0,-16200.0,18.51,18.51
2021,2021-09-03|2021-09-03 11:30|600732.XSHG|sell#1,amount_diff,2021-09-03,600732.XSHG,-26400.0,-27200.0,16.47,16.47
2021,2021-09-03|2021-09-03 9:30|002428.XSHE|buy#1,amount_diff,2021-09-03,002428.XSHE,58000.0,59900.0,15.17,15.17
2021,2021-09-03|2021-09-03 9:30|600379.XSHG|buy#1,amount_diff,2021-09-03,600379.XSHG,61700.0,63600.0,14.21,14.21
2021,2021-09-03|2021-09-03 9:30|600863.XSHG|buy#1,amount_diff,2021-09-03,600863.XSHG,199900.0,206200.0,2.88,2.88
2021,2021-09-06|2021-09-06 11:30|002428.XSHE|sell#1,amount_diff,2021-09-06,002428.XSHE,-58000.0,-59900.0,13.82,13.82
2021,2021-09-06|2021-09-06 11:30|600379.XSHG|sell#1,amount_diff,2021-09-06,600379.XSHG,-61700.0,-63600.0,14.42,14.42
2021,2021-09-06|2021-09-06 9:30|600089.XSHG|buy#1,amount_diff,2021-09-06,600089.XSHG,13500.0,13900.0,28.09,28.09
2021,2021-09-07|2021-09-07 11:25|600863.XSHG|sell#1,amount_diff,2021-09-07,600863.XSHG,-199900.0,-206200.0,3.36,3.36
2021,2021-09-07|2021-09-07 11:30|600089.XSHG|sell#1,amount_diff,2021-09-07,600089.XSHG,-13500.0,-13900.0,29.22,29.22
2021,2021-09-07|2021-09-07 9:30|600618.XSHG|buy#1,amount_diff,2021-09-07,600618.XSHG,70800.0,73100.0,12.73,12.73
2021,2021-09-07|2021-09-07 9:30|603393.XSHG|buy#1,amount_diff,2021-09-07,603393.XSHG,28600.0,29500.0,30.2,30.2
2021,2021-09-08|2021-09-08 11:25|603393.XSHG|sell#1,amount_diff,2021-09-08,603393.XSHG,-28600.0,-29500.0,33.37,33.37
2021,2021-09-08|2021-09-08 9:30|000833.XSHE|buy#1,amount_diff,2021-09-08,000833.XSHE,34100.0,35300.0,9.72,9.72
2021,2021-09-08|2021-09-08 9:30|002497.XSHE|buy#1,amount_diff,2021-09-08,002497.XSHE,8900.0,9100.0,36.11,36.11
2021,2021-09-08|2021-09-08 9:30|600577.XSHG|buy#1,amount_diff,2021-09-08,600577.XSHG,37900.0,39200.0,8.62,8.62
2021,2021-09-09|2021-09-09 11:30|002497.XSHE|sell#1,amount_diff,2021-09-09,002497.XSHE,-8900.0,-9100.0,38.99,38.99
2021,2021-09-09|2021-09-09 9:30|000983.XSHE|buy#1,amount_diff,2021-09-09,000983.XSHE,63400.0,65400.0,15.29,15.29
2021,2021-09-10|2021-09-10 11:30|000833.XSHE|sell#1,amount_diff,2021-09-10,000833.XSHE,-34100.0,-35300.0,9.54,9.54
2021,2021-09-10|2021-09-10 11:30|600577.XSHG|sell#1,amount_diff,2021-09-10,600577.XSHG,-37900.0,-39200.0,8.29,8.29
2021,2021-09-10|2021-09-10 14:50|600618.XSHG|sell#1,amount_diff,2021-09-10,600618.XSHG,-70800.0,-73100.0,17.39,17.39
2021,2021-09-10|2021-09-10 9:30|600982.XSHG|buy#1,amount_diff,2021-09-10,600982.XSHG,75000.0,76800.0,4.47,4.47
2021,2021-09-13|2021-09-13 9:30|600268.XSHG|buy#1,amount_diff,2021-09-13,600268.XSHG,67700.0,69800.0,9.06,9.06
2021,2021-09-13|2021-09-13 9:30|601020.XSHG|buy#1,amount_diff,2021-09-13,601020.XSHG,39200.0,40500.0,15.82,15.82
2021,2021-09-13|2021-09-13 9:30|603393.XSHG|buy#1,amount_diff,2021-09-13,603393.XSHG,16000.0,16600.0,38.62,38.62
2021,2021-09-13|2021-09-13 every_bar|600982.XSHG|sell#1,amount_diff,2021-09-13,600982.XSHG,-75000.0,-76800.0,4.28,4.28
2021,2021-09-14|2021-09-14 11:28|000983.XSHE|sell#1,amount_diff,2021-09-14,000983.XSHE,-63400.0,-65400.0,14.59,14.59
2021,2021-09-14|2021-09-14 11:30|600268.XSHG|sell#1,amount_diff,2021-09-14,600268.XSHG,-67700.0,-69800.0,8.78,8.78
2021,2021-09-14|2021-09-14 11:30|601020.XSHG|sell#1,amount_diff,2021-09-14,601020.XSHG,-39200.0,-40500.0,17.36,17.36
2021,2021-09-14|2021-09-14 11:30|603393.XSHG|sell#1,amount_diff,2021-09-14,603393.XSHG,-16000.0,-16600.0,40.34,40.34
2021,2021-09-14|2021-09-14 9:30|600259.XSHG|buy#1,amount_diff,2021-09-14,600259.XSHG,5200.0,5300.0,65.13,65.13
2021,2021-09-15|2021-09-15 11:28|600259.XSHG|sell#1,amount_diff,2021-09-15,600259.XSHG,-5200.0,-5300.0,69.95,69.95
2021,2021-09-15|2021-09-15 9:30|002009.XSHE|buy#1,amount_diff,2021-09-15,002009.XSHE,54500.0,56300.0,17.63,17.63
2021,2021-09-15|2021-09-15 9:30|002549.XSHE|buy#1,amount_diff,2021-09-15,002549.XSHE,65600.0,67800.0,14.6,14.6
2021,2021-09-15|2021-09-15 9:30|002741.XSHE|buy#1,amount_diff,2021-09-15,002741.XSHE,38400.0,39700.0,24.82,24.82
2021,2021-09-16|2021-09-16 11:30|002549.XSHE|sell#1,amount_diff,2021-09-16,002549.XSHE,-65600.0,-67800.0,13.37,13.37
2021,2021-09-16|2021-09-16 11:30|002741.XSHE|sell#1,amount_diff,2021-09-16,002741.XSHE,-38400.0,-39700.0,22.02,22.02
2021,2021-09-16|2021-09-16 14:48|002009.XSHE|sell#1,amount_diff,2021-09-16,002009.XSHE,-54500.0,-56300.0,16.58,16.58
2021,2021-09-27|2021-09-27 9:30|600956.XSHG|buy#1,amount_diff,2021-09-27,600956.XSHG,47600.0,49100.0,21.0,21.0
2021,2021-09-27|2021-09-27 9:30|603155.XSHG|buy#1,amount_diff,2021-09-27,603155.XSHG,13600.0,14000.0,70.33,70.33
2021,2021-09-27|2021-09-27 9:30|603198.XSHG|buy#1,amount_diff,2021-09-27,603198.XSHG,18300.0,18900.0,54.01,54.01
2021,2021-09-29|2021-09-29 11:30|600956.XSHG|sell#1,amount_diff,2021-09-29,600956.XSHG,-47600.0,-49100.0,19.49,19.49
2021,2021-09-29|2021-09-29 11:30|603155.XSHG|sell#1,amount_diff,2021-09-29,603155.XSHG,-13600.0,-14000.0,74.95,74.95
2021,2021-09-29|2021-09-29 11:30|603198.XSHG|sell#1,amount_diff,2021-09-29,603198.XSHG,-18300.0,-18900.0,49.11,49.11
2021,2021-10-08|2021-10-08 9:30|000539.XSHE|buy#1,amount_diff,2021-10-08,000539.XSHE,144800.0,149300.0,5.21,5.21
2021,2021-10-08|2021-10-08 9:30|002240.XSHE|buy#1,amount_diff,2021-10-08,002240.XSHE,15700.0,16200.0,62.01,62.01
2021,2021-10-08|2021-10-08 9:30|002518.XSHE|buy#1,amount_diff,2021-10-08,002518.XSHE,31500.0,32500.0,28.32,28.32
2021,2021-10-11|2021-10-11 13:01|000539.XSHE|sell#1,amount_diff,2021-10-11,000539.XSHE,-144800.0,-149300.0,5.02,5.02
2021,2021-10-11|2021-10-11 13:01|002240.XSHE|sell#1,amount_diff,2021-10-11,002240.XSHE,-15700.0,-16200.0,58.45,58.45
2021,2021-10-11|2021-10-11 14:50|002518.XSHE|sell#1,amount_diff,2021-10-11,002518.XSHE,-31500.0,-32500.0,25.67,25.67
2021,2021-10-12|2021-10-12 9:30|600487.XSHG|buy#1,amount_diff,2021-10-12,600487.XSHG,67800.0,69900.0,14.99,14.99
2021,2021-10-13|2021-10-13 13:01|600487.XSHG|sell#1,amount_diff,2021-10-13,600487.XSHG,-67800.0,-69900.0,14.5,14.5
2021,2021-10-13|2021-10-13 9:30|603606.XSHG|buy#1,amount_diff,2021-10-13,603606.XSHG,39200.0,40500.0,31.88,31.88
2021,2021-10-14|2021-10-14 11:25|603606.XSHG|sell#1,amount_diff,2021-10-14,603606.XSHG,-39200.0,-40500.0,34.26,34.26
2021,2021-10-14|2021-10-14 9:30|600418.XSHG|buy#1,amount_diff,2021-10-14,600418.XSHG,56500.0,58200.0,14.31,14.31
2021,2021-10-15|2021-10-15 11:25|600418.XSHG|sell#1,amount_diff,2021-10-15,600418.XSHG,-56500.0,-58200.0,14.53,14.53
2021,2021-10-18|2021-10-18 9:30|000498.XSHE|buy#1,amount_diff,2021-10-18,000498.XSHE,229000.0,236300.0,6.01,6.01
2021,2021-10-19|2021-10-19 11:25|000498.XSHE|sell#1,amount_diff,2021-10-19,000498.XSHE,-229000.0,-236300.0,6.52,6.52
2021,2021-10-19|2021-10-19 9:30|000738.XSHE|buy#1,amount_diff,2021-10-19,000738.XSHE,36800.0,38000.0,28.0,28.0
2021,2021-10-20|2021-10-20 11:25|000738.XSHE|sell#1,amount_diff,2021-10-20,000738.XSHE,-36800.0,-38000.0,28.04,28.04
2021,2021-10-20|2021-10-20 9:30|002157.XSHE|buy#1,amount_diff,2021-10-20,002157.XSHE,133100.0,137200.0,10.36,10.36
