schema_version,signal_id,trade_date,signal_time,code,branch,signal_variant,strategy_commit,strategy_sha256,observation_level,raw_pattern_hit,prepared_candidate,handler_eligible,branch_eligible,raw_candidate_rank,final_candidate_rank,branch_candidate_count,terminal_state,market_mode,raw_market_mode,active_route,emotion_state,emotion_heat,emotion_momentum,emotion_stress,source_function,source_path,source_line,branch_payload
0.2,Auction|2023-01-03|600880.XSHG|AUCTION_PREPARED,2023-01-03,09:05,600880.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.0,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-03|002642.XSHE|AUCTION_PREPARED,2023-01-03,09:05,002642.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.0,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|002244.XSHE|SCORPION_PREPARED,2023-01-04,09:05,002244.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|002693.XSHE|SCORPION_PREPARED,2023-01-04,09:05,002693.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|002826.XSHE|SCORPION_PREPARED,2023-01-04,09:05,002826.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|600532.XSHG|SCORPION_PREPARED,2023-01-04,09:05,600532.XSHG,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,8,FILLED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|600062.XSHG|SCORPION_PREPARED,2023-01-04,09:05,600062.XSHG,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|001308.XSHE|SCORPION_PREPARED,2023-01-04,09:05,001308.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,6,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|603138.XSHG|SCORPION_PREPARED,2023-01-04,09:05,603138.XSHG,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-04|603529.XSHG|SCORPION_PREPARED,2023-01-04,09:05,603529.XSHG,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,8,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|600062.XSHG|AUCTION_PREPARED,2023-01-04,09:05,600062.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|000948.XSHE|AUCTION_PREPARED,2023-01-04,09:05,000948.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002368.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002368.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|603233.XSHG|AUCTION_PREPARED,2023-01-04,09:05,603233.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002244.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002244.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|600996.XSHG|AUCTION_PREPARED,2023-01-04,09:05,600996.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,6,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002405.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002405.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002031.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002031.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|000597.XSHE|AUCTION_PREPARED,2023-01-04,09:05,000597.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,9,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|600789.XSHG|AUCTION_PREPARED,2023-01-04,09:05,600789.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,10,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002626.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002626.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,11,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|003029.XSHE|AUCTION_PREPARED,2023-01-04,09:05,003029.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,12,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002072.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002072.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,13,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002162.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002162.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,14,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002549.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002549.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,15,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002412.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002412.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,16,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-05|002845.XSHE|SCORPION_PREPARED,2023-01-05,09:05,002845.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,3,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-05|603439.XSHG|SCORPION_PREPARED,2023-01-05,09:05,603439.XSHG,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,3,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-05|003004.XSHE|SCORPION_PREPARED,2023-01-05,09:05,003004.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,3,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,RZQ|2023-01-05|000716.XSHE|RZQ_PREPARED,2023-01-05,09:05,000716.XSHE,RZQ,RZQ_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,4,ROUTED_OUT,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,RZQ|2023-01-05|002820.XSHE|RZQ_PREPARED,2023-01-05,09:05,002820.XSHE,RZQ,RZQ_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,4,ROUTED_OUT,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,RZQ|2023-01-05|002995.XSHE|RZQ_PREPARED,2023-01-05,09:05,002995.XSHE,RZQ,RZQ_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,4,ROUTED_OUT,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,RZQ|2023-01-05|600880.XSHG|RZQ_PREPARED,2023-01-05,09:05,600880.XSHG,RZQ,RZQ_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,4,ROUTED_OUT,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|601155.XSHG|AUCTION_PREPARED,2023-01-05,09:05,601155.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|600992.XSHG|AUCTION_PREPARED,2023-01-05,09:05,600992.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|000938.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000938.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|000736.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000736.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|000797.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000797.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|000670.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000670.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,6,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002712.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002712.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002188.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002188.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002575.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002575.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,9,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002494.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002494.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,10,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002196.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002196.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002241.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002241.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002812.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002812.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002906.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002906.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002920.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002920.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-06|600095.XSHG|AUCTION_PREPARED,2023-01-06,09:05,600095.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,14,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
