schema_version,date,time,handler,stage,available_cash,locked_cash,portfolio_total_value,positions_count,positions,owners,pending_order_count,pending_order_ids,slot_v227,slot_rzq,slot_zb,slot_auction,candidate_counts,candidate_codes
0.2,2023-01-09,13:01,sell_v227_midday,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,13:01,sell_v227_midday,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:47,sell_rzq_slots,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:47,sell_rzq_slots,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:48,sell_zb_slots,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:48,sell_zb_slots,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_v227_afternoon,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_v227_afternoon,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_auction_yiqian,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_auction_yiqian,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_rzq_slots,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:50,sell_rzq_slots,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:52,sell_zb_slots,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:52,sell_zb_slots,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:55,tag_leaders,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-09,14:55,tag_leaders,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-10,9:05,prepare_all,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 17}","{""YJJ"": [], ""Scorpion"": [""002865.XSHE"", ""003038.XSHE"", ""600732.XSHG"", ""603348.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601865.XSHG"", ""000301.XSHE"", ""002683.XSHE"", ""600732.XSHG"", ""002056.XSHE"", ""603260.XSHG"", ""002150.XSHE"", ""605111.XSHG"", ""603212.XSHG"", ""600477.XSHG"", ""600586.XSHG"", ""601519.XSHG"", ""600066.XSHG"", ""002758.XSHE"", ""603367.XSHG"", ""002929.XSHE"", ""000560.XSHE""]}"
0.2,2023-01-10,9:05,prepare_all,AFTER,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:26,buy_auction_yiqian,BEFORE,1021772.3800000001,0.0,1021772.3800000001,0,{},{},0,[],2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:26,buy_auction_yiqian,AFTER,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:26,buy_v227_一进二,BEFORE,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:26,buy_v227_一进二,AFTER,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:27,buy_rzq,BEFORE,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:27,buy_rzq,AFTER,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:28,buy_zb,BEFORE,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
0.2,2023-01-10,9:28,buy_zb,AFTER,715748.6000000001,306023.78,1021772.3800000001,0,{},"{""002646.XSHE"": ""auction""}",1,"[""5""]",2,0,0,1,"{""YJJ"": 3, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 14}","{""YJJ"": [""600996.XSHG"", ""002646.XSHE"", ""601137.XSHG""], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": [""601216.XSHG"", ""600996.XSHG"", ""601137.XSHG"", ""002646.XSHE"", ""600477.XSHG"", ""002184.XSHE"", ""600563.XSHG"", ""002010.XSHE"", ""002291.XSHE"", ""002234.XSHE"", ""000548.XSHE"", ""002997.XSHE"", ""002141.XSHE"", ""000526.XSHE""]}"
