schema_version,signal_id,trade_date,signal_time,code,branch,signal_variant,strategy_commit,strategy_sha256,observation_level,raw_pattern_hit,prepared_candidate,handler_eligible,branch_eligible,raw_candidate_rank,final_candidate_rank,branch_candidate_count,terminal_state,market_mode,raw_market_mode,active_route,emotion_state,emotion_heat,emotion_momentum,emotion_stress,source_function,source_path,source_line,branch_payload
0.2,Auction|2023-01-04|603233.XSHG|AUCTION_PREPARED,2023-01-04,09:05,603233.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002244.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002244.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|600996.XSHG|AUCTION_PREPARED,2023-01-04,09:05,600996.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,6,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002405.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002405.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002031.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002031.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|000597.XSHE|AUCTION_PREPARED,2023-01-04,09:05,000597.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,9,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|600789.XSHG|AUCTION_PREPARED,2023-01-04,09:05,600789.XSHG,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,10,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002626.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002626.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,11,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|003029.XSHE|AUCTION_PREPARED,2023-01-04,09:05,003029.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,12,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-04|002072.XSHE|AUCTION_PREPARED,2023-01-04,09:05,002072.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,13,,16,UNRESOLVED,bear,bear,v227,bear,0.5,0.030716360261961687,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
