schema_version,record_type,pattern_id,scan_run_id,trade_date,code,branch,pattern_variant,declared_pattern_variant,pattern_time,source_mode,source_row_identity,source_coverage,pattern_detected,pattern_payload,prepared_signal_id,survived_to_prepared,scan_terminal_state,scan_terminal_reason,formal_strategy_commit,instrumented_strategy_commit
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-11|000404.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-11|MAIN,2023-01-11,000404.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.002892074586476223, ""inc4"": 0.05309734513274333, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 5.95, ""prev_money"": 680842624.0, ""prev_volume"": 114759224.0}",Auction|2023-01-11|000404.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-11|002915.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-11|MAIN,2023-01-11,002915.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.003208229582960298, ""inc4"": 0.05624074987666505, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 21.41, ""prev_money"": 480590720.0, ""prev_volume"": 22519268.0}",Auction|2023-01-11|002915.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,OBSERVED_RAW_PATTERN,Scorpion|2023-01-12|603929.XSHG|SCORPION_FIRST_BOARD,Scorpion|2023-01-12|MAIN,2023-01-12,603929.XSHG,Scorpion,SCORPION_FIRST_BOARD,,,PROJECT_BOARD_SNAPSHOT,,COMPLETE_ACTUAL_PATH,True,"{""prepared_rank_source"": ""post_scan_candidate_list""}",Scorpion|2023-01-12|603929.XSHG|SCORPION_PREPARED,True,PREPARED,entered prepared candidate list,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|002875.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,002875.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07077059537213404, ""inc4"": 0.12093023255813957, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 28.92, ""prev_money"": 1228171520.0, ""prev_volume"": 43627164.0}",Auction|2023-01-12|002875.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|600121.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,600121.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07585488676226704, ""inc4"": 0.08139534883720928, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 5.58, ""prev_money"": 701324736.0, ""prev_volume"": 128506160.0}",Auction|2023-01-12|600121.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|002045.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,002045.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0005037022224891885, ""inc4"": 0.06733746130030954, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 13.79, ""prev_money"": 1175083136.0, ""prev_volume"": 85169800.0}",Auction|2023-01-12|002045.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|603069.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,603069.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.0057529972217345016, ""inc4"": 0.12845465161541444, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 28.99, ""prev_money"": 891574848.0, ""prev_volume"": 30932520.0}",Auction|2023-01-12|603069.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|002104.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,002104.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.012081231217184962, ""inc4"": 0.07105943152454766, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 8.29, ""prev_money"": 840842112.0, ""prev_volume"": 100217728.0}",Auction|2023-01-12|002104.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|601858.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,601858.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.007733628559472461, ""inc4"": 0.0627687016337058, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 12.36, ""prev_money"": 604614336.0, ""prev_volume"": 49298272.0}",Auction|2023-01-12|601858.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|600212.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,600212.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.012905525267225437, ""inc4"": 0.12820512820512833, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 8.8, ""prev_money"": 552768576.0, ""prev_volume"": 62014284.0}",Auction|2023-01-12|600212.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|600130.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,600130.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.018097255148155966, ""inc4"": 0.016666666666666684, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 4.88, ""prev_money"": 496649024.0, ""prev_volume"": 99963280.0}",Auction|2023-01-12|600130.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|002454.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,002454.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.012476623977562884, ""inc4"": 0.06456043956043953, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 7.75, ""prev_money"": 351368704.0, ""prev_volume"": 44779204.0}",Auction|2023-01-12|002454.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|002990.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,002990.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.004997606181350367, ""inc4"": 0.11552217453505008, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 31.19, ""prev_money"": 341386016.0, ""prev_volume"": 11000343.0}",Auction|2023-01-12|002990.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-12|600189.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-12|MAIN,2023-01-12,600189.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.014620688480226018, ""inc4"": 0.01327433628318582, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 6.87, ""prev_money"": 318852288.0, ""prev_volume"": 45743468.0}",Auction|2023-01-12|600189.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,OBSERVED_RAW_PATTERN,Scorpion|2023-01-13|002651.XSHE|SCORPION_FIRST_BOARD,Scorpion|2023-01-13|MAIN,2023-01-13,002651.XSHE,Scorpion,SCORPION_FIRST_BOARD,,,PROJECT_BOARD_SNAPSHOT,,COMPLETE_ACTUAL_PATH,True,"{""prepared_rank_source"": ""post_scan_candidate_list""}",Scorpion|2023-01-13|002651.XSHE|SCORPION_PREPARED,True,PREPARED,entered prepared candidate list,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,OBSERVED_RAW_PATTERN,Scorpion|2023-01-13|600556.XSHG|SCORPION_FIRST_BOARD,Scorpion|2023-01-13|MAIN,2023-01-13,600556.XSHG,Scorpion,SCORPION_FIRST_BOARD,,,PROJECT_BOARD_SNAPSHOT,,COMPLETE_ACTUAL_PATH,True,"{""prepared_rank_source"": ""post_scan_candidate_list""}",Scorpion|2023-01-13|600556.XSHG|SCORPION_PREPARED,True,PREPARED,entered prepared candidate list,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,OBSERVED_RAW_PATTERN,Scorpion|2023-01-13|600973.XSHG|SCORPION_FIRST_BOARD,Scorpion|2023-01-13|MAIN,2023-01-13,600973.XSHG,Scorpion,SCORPION_FIRST_BOARD,,,PROJECT_BOARD_SNAPSHOT,,COMPLETE_ACTUAL_PATH,True,"{""prepared_rank_source"": ""post_scan_candidate_list""}",Scorpion|2023-01-13|600973.XSHG|SCORPION_PREPARED,True,PREPARED,entered prepared candidate list,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,OBSERVED_RAW_PATTERN,Scorpion|2023-01-13|002952.XSHE|SCORPION_FIRST_BOARD,Scorpion|2023-01-13|MAIN,2023-01-13,002952.XSHE,Scorpion,SCORPION_FIRST_BOARD,,,PROJECT_BOARD_SNAPSHOT,,COMPLETE_ACTUAL_PATH,True,"{""prepared_rank_source"": ""post_scan_candidate_list""}",Scorpion|2023-01-13|002952.XSHE|SCORPION_PREPARED,True,PREPARED,entered prepared candidate list,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002068.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002068.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.08028749812312741, ""inc4"": 0.09490196078431379, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 13.96, ""prev_money"": 776595648.0, ""prev_volume"": 56645168.0}",Auction|2023-01-13|002068.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|600556.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,600556.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0735340324057665, ""inc4"": 0.06744868035190615, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 7.28, ""prev_money"": 621004352.0, ""prev_volume"": 87405776.0}",Auction|2023-01-13|600556.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|600973.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,600973.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07116335974417298, ""inc4"": 0.07802874743326486, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 5.25, ""prev_money"": 542987456.0, ""prev_volume"": 106210504.0}",Auction|2023-01-13|600973.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002184.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002184.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.022622000772111406, ""inc4"": 0.061197916666666755, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 16.3, ""prev_money"": 1430631296.0, ""prev_volume"": 85827208.0}",Auction|2023-01-13|002184.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|000025.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,000025.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.020547403907251294, ""inc4"": 0.14437012263099216, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 20.53, ""prev_money"": 877159360.0, ""prev_volume"": 43622056.0}",Auction|2023-01-13|000025.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002368.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002368.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.023220554923894632, ""inc4"": 0.05984042553191492, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 31.88, ""prev_money"": 845371328.0, ""prev_volume"": 27147678.0}",Auction|2023-01-13|002368.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002315.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002315.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.003471396038069452, ""inc4"": 0.033787465940054356, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 18.97, ""prev_money"": 628745600.0, ""prev_volume"": 33029548.0}",Auction|2023-01-13|002315.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002933.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002933.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.04112883620223329, ""inc4"": 0.05427170868347342, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 30.11, ""prev_money"": 477060352.0, ""prev_volume"": 15218018.0}",Auction|2023-01-13|002933.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|600391.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,600391.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.025917892120164154, ""inc4"": 0.023424428332403886, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 18.35, ""prev_money"": 392461888.0, ""prev_volume"": 20847252.0}",Auction|2023-01-13|600391.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002162.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002162.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0002937517222449948, ""inc4"": 0.04051172707889115, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 4.88, ""prev_money"": 391590080.0, ""prev_volume"": 80220304.0}",Auction|2023-01-13|002162.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|603598.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,603598.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.007746727215526272, ""inc4"": 0.0891514500537057, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 10.14, ""prev_money"": 383548160.0, ""prev_volume"": 38120572.0}",Auction|2023-01-13|603598.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|603918.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,603918.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.006059376437852149, ""inc4"": 0.021428571428571394, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 8.58, ""prev_money"": 358510400.0, ""prev_volume"": 42039160.0}",Auction|2023-01-13|603918.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-13|002823.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-13|MAIN,2023-01-13,002823.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.006972464460712091, ""inc4"": 0.08784473953013291, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 10.65, ""prev_money"": 331265792.0, ""prev_volume"": 30889394.0}",Auction|2023-01-13|002823.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-16|600095.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-16|MAIN,2023-01-16,600095.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07101800591227225, ""inc4"": 0.09079903147699758, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 9.01, ""prev_money"": 1438753280.0, ""prev_volume"": 164005136.0}",Auction|2023-01-16|600095.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-16|603486.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-16|MAIN,2023-01-16,603486.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07387637350030474, ""inc4"": 0.07475409836065577, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 81.95, ""prev_money"": 901825600.0, ""prev_volume"": 11272286.0}",Auction|2023-01-16|603486.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-16|000670.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-16|MAIN,2023-01-16,000670.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07460388529132111, ""inc4"": 0.11818181818181808, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 8.61, ""prev_money"": 728666816.0, ""prev_volume"": 86630360.0}",Auction|2023-01-16|000670.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-16|002137.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-16|MAIN,2023-01-16,002137.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.006468108101305825, ""inc4"": 0.1694267515923567, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 9.18, ""prev_money"": 1478965888.0, ""prev_volume"": 160072032.0}",Auction|2023-01-16|002137.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-16|000151.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-16|MAIN,2023-01-16,000151.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.006196932129166832, ""inc4"": 0.07063492063492068, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 13.49, ""prev_money"": 835128128.0, ""prev_volume"": 61525928.0}",Auction|2023-01-16|000151.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
