hook_id,date,time,code,side,order_id,query_ordinal,key_query_ordinal,sequence_index,computed_amount_before_override,override_amount,final_order_amount,final_fill_amount,profile,effective_hit,would_have_hit
execution.fill_amount_anomalies,20200430,09:30,600856.XSHG,buy,127,64,1,0,711900,,,711900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200506,09:30,603313.XSHG,buy,128,65,1,0,33100,,,33100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200511,09:30,002183.XSHE,buy,132,67,1,0,79500,,,79500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200511,09:30,002351.XSHE,buy,131,66,1,0,24200,,,24200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200511,09:30,002351.XSHE,buy,133,68,2,0,26400,,,26400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200514,09:30,600550.XSHG,buy,136,69,1,0,76400,,,76400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200518,09:30,000987.XSHE,buy,138,70,1,0,38600,,,38600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200518,09:30,000987.XSHE,buy,139,71,2,0,33800,,,33800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200519,09:30,600143.XSHG,buy,140,72,1,0,36900,,,36900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200520,09:30,002049.XSHE,buy,142,73,1,0,10400,,,10400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200526,09:30,002464.XSHE,buy,145,74,1,0,127000,,,127000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200527,09:30,002138.XSHE,buy,146,75,1,0,24400,,,24400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200601,09:30,002409.XSHE,buy,150,77,1,0,8200,,,8200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200601,09:30,002466.XSHE,buy,151,78,1,0,24900,,,24900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200601,09:30,002605.XSHE,buy,149,76,1,0,15300,,,15300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200603,09:30,000505.XSHE,buy,156,80,1,0,62300,,,62300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200603,09:30,600831.XSHG,buy,155,79,1,0,57300,,,57300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200603,09:30,603101.XSHG,buy,157,81,1,0,66600,,,66600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200605,09:30,002283.XSHE,buy,162,83,1,0,120800,,,120800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200605,09:30,601330.XSHG,buy,163,84,1,0,55100,,,55100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200605,09:30,603788.XSHG,buy,161,82,1,0,32700,,,32700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200609,09:30,002279.XSHE,buy,167,86,1,0,73300,,,73300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200609,09:30,002873.XSHE,buy,166,85,1,0,27900,,,27900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200611,09:30,002208.XSHE,buy,172,88,1,0,39500,,,39500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200611,09:30,600318.XSHG,buy,173,89,1,0,42400,,,42400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200611,09:30,600884.XSHG,buy,171,87,1,0,35500,,,35500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200611,09:30,603722.XSHG,buy,174,90,1,0,11700,,,11700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200615,09:30,300677.XSHE,buy,179,91,1,0,9000,,,9000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200615,09:30,600095.XSHG,buy,180,92,1,0,76100,,,76100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200617,09:30,002137.XSHE,buy,183,94,1,0,18700,,,18700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200617,09:30,002402.XSHE,buy,182,93,1,0,23100,,,23100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200617,09:30,600268.XSHG,buy,185,96,1,0,17300,,,17300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200617,09:30,603185.XSHG,buy,184,95,1,0,3600,,,3600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200618,09:30,600315.XSHG,buy,188,98,1,0,11000,,,11000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200618,09:30,600812.XSHG,buy,187,97,1,0,37000,,,37000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200619,09:30,600211.XSHG,buy,193,99,1,0,11800,,,11800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200622,09:30,002686.XSHE,buy,199,103,1,0,32300,,,32300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200622,09:30,002891.XSHE,buy,198,102,1,0,4000,,,4000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200622,09:30,600198.XSHG,buy,197,101,1,0,11200,,,11200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200622,09:30,601788.XSHG,buy,196,100,1,0,44500,,,44500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200623,09:30,600884.XSHG,buy,202,105,1,0,29000,,,29000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200623,09:30,603608.XSHG,buy,201,104,1,0,26000,,,26000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200624,09:30,002532.XSHE,buy,207,107,1,0,61700,,,61700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200624,09:30,601999.XSHG,buy,206,106,1,0,64400,,,64400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200630,09:30,002025.XSHE,buy,215,110,1,0,16100,,,16100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200630,09:30,600966.XSHG,buy,214,109,1,0,58400,,,58400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200630,09:30,601908.XSHG,buy,213,108,1,0,134500,,,134500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200702,09:30,000006.XSHE,buy,219,111,1,0,70300,,,70300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200702,09:30,000700.XSHE,buy,221,113,1,0,50500,,,50500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200702,09:30,002184.XSHE,buy,220,112,1,0,29600,,,29600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200702,09:30,603960.XSHG,buy,222,114,1,0,14000,,,14000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200706,09:30,000800.XSHE,buy,226,116,1,0,34700,,,34700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200706,09:30,600223.XSHG,buy,225,115,1,0,39300,,,39300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200708,09:30,002371.XSHE,buy,234,120,1,0,2400,,,2400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200708,09:30,002930.XSHE,buy,233,119,1,0,28600,,,28600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200708,09:30,600515.XSHG,buy,231,117,1,0,56900,,,56900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200708,09:30,600859.XSHG,buy,232,118,1,0,6900,,,6900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200710,09:30,002626.XSHE,buy,239,121,1,0,34200,,,34200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200710,09:30,300663.XSHE,buy,240,122,1,0,27800,,,27800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200714,09:30,002661.XSHE,buy,243,124,1,0,21400,,,21400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200714,09:30,600502.XSHG,buy,242,123,1,0,90100,,,90100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200716,09:30,002192.XSHE,buy,249,128,1,0,4200,,,4200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200716,09:30,600685.XSHG,buy,247,126,1,0,2400,,,2400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200716,09:30,601216.XSHG,buy,246,125,1,0,214000,,,214000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200716,09:30,603069.XSHG,buy,248,127,1,0,2200,,,2200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200717,09:30,000889.XSHE,buy,251,129,1,0,58100,,,58100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200717,09:30,600526.XSHG,buy,253,131,1,0,81600,,,81600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200717,09:30,600577.XSHG,buy,252,130,1,0,109400,,,109400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200720,09:30,002917.XSHE,buy,258,133,1,0,9700,,,9700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200720,09:30,600765.XSHG,buy,257,132,1,0,53200,,,53200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200721,09:30,000733.XSHE,buy,262,134,1,0,16300,,,16300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200721,09:30,600456.XSHG,buy,263,135,1,0,13600,,,13600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200722,09:30,002515.XSHE,buy,267,137,1,0,61200,,,61200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200722,09:30,600765.XSHG,buy,266,136,1,0,31200,,,31200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200724,09:30,000153.XSHE,buy,273,139,1,0,78700,,,78700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200724,09:30,002626.XSHE,buy,272,138,1,0,17800,,,17800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200727,09:30,600685.XSHG,buy,274,140,1,0,600,,,600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200728,09:30,002049.XSHE,buy,277,141,1,0,6700,,,6700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200728,09:30,002588.XSHE,buy,278,142,1,0,170700,,,170700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200730,09:30,002028.XSHE,buy,283,144,1,0,33100,,,33100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200730,09:30,300009.XSHE,buy,282,143,1,0,42200,,,42200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200803,09:30,000712.XSHE,buy,287,146,1,0,47000,,,47000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200803,09:30,603636.XSHG,buy,286,145,1,0,60700,,,60700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200805,09:30,002106.XSHE,buy,291,147,1,0,37800,,,37800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200805,09:30,002941.XSHE,buy,292,148,1,0,86700,,,86700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200806,09:30,603733.XSHG,buy,293,149,1,0,1300,,,1300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200807,09:30,000930.XSHE,buy,296,151,1,0,79600,,,79600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200807,09:30,002164.XSHE,buy,295,150,1,0,132900,,,132900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200810,09:30,000028.XSHE,buy,300,154,1,0,500,,,500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200810,09:30,002163.XSHE,buy,298,152,1,0,1100,,,1100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200810,09:30,603396.XSHG,buy,299,153,1,0,700,,,700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200818,09:30,002662.XSHE,buy,307,155,1,0,238800,,,238800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200818,09:30,603027.XSHG,buy,308,156,1,0,28400,,,28400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200820,09:30,002615.XSHE,buy,312,158,1,0,87600,,,87600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200820,09:30,600027.XSHG,buy,311,157,1,0,164300,,,164300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200820,09:30,600590.XSHG,buy,313,159,1,0,74700,,,74700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200820,09:30,603076.XSHG,buy,314,160,1,0,11800,,,11800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200821,09:30,603167.XSHG,buy,315,161,1,0,900,,,900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200824,09:30,000933.XSHE,buy,320,162,1,0,409100,,,409100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200825,09:30,000930.XSHE,buy,321,163,1,0,2100,,,2100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200826,09:30,600255.XSHG,buy,324,164,1,0,1584200,,,1584200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200827,09:30,000925.XSHE,buy,326,165,1,0,7700,,,7700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200828,09:30,002256.XSHE,buy,330,168,1,0,574300,,,574300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200828,09:30,002533.XSHE,buy,328,166,1,0,123900,,,123900.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200828,09:30,600273.XSHG,buy,329,167,1,0,71500,,,71500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200901,09:30,000822.XSHE,buy,336,171,1,0,153000,,,153000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200901,09:30,002273.XSHE,buy,335,170,1,0,45800,,,45800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200901,09:30,002533.XSHE,buy,334,169,1,0,122100,,,122100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200903,09:30,002362.XSHE,buy,338,172,1,0,33400,,,33400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200904,09:30,000951.XSHE,buy,341,173,1,0,33600,,,33600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200907,09:30,600172.XSHG,buy,345,175,1,0,128500,,,128500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200907,09:30,603356.XSHG,buy,344,174,1,0,28600,,,28600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200909,09:30,603077.XSHG,buy,348,176,1,0,287200,,,287200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200909,09:30,603077.XSHG,buy,349,177,2,0,450000,,,450000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200910,09:30,600145.XSHG,buy,351,178,1,0,582400,,,582400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20200923,09:30,002382.XSHE,buy,354,179,1,0,25500,,,25500.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201009,09:30,000591.XSHE,buy,356,180,1,0,136200,,,136200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201015,09:30,002022.XSHE,buy,358,181,1,0,30300,,,30300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201021,09:30,002434.XSHE,buy,360,182,1,0,57700,,,57700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201026,09:30,002638.XSHE,buy,362,183,1,0,749100,,,749100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201102,09:30,600335.XSHG,buy,364,184,1,0,109400,,,109400.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201104,09:30,601168.XSHG,buy,366,185,1,0,64300,,,64300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201106,09:30,002625.XSHE,buy,368,186,1,0,30100,,,30100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201110,09:30,000807.XSHE,buy,370,187,1,0,100200,,,100200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201123,09:30,600391.XSHG,buy,372,188,1,0,27300,,,27300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201124,09:30,600687.XSHG,buy,373,189,1,0,797800,,,797800.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201201,09:30,000673.XSHE,buy,377,191,1,0,557300,,,557300.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201201,09:30,002948.XSHE,buy,376,190,1,0,123700,,,123700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201201,09:30,600291.XSHG,buy,378,192,1,0,134600,,,134600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201215,09:30,600146.XSHG,buy,383,194,1,0,637000,,,637000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201215,09:30,603708.XSHG,buy,382,193,1,0,29600,,,29600.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201216,09:30,600825.XSHG,buy,384,195,1,0,169100,,,169100.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201221,09:30,000585.XSHE,buy,389,197,1,0,551200,,,551200.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201221,09:30,600110.XSHG,buy,388,196,1,0,92000,,,92000.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201228,09:30,000027.XSHE,buy,392,198,1,0,120700,,,120700.0,local_native_l1a,False,False
execution.fill_amount_anomalies,20201230,09:30,002467.XSHE,buy,393,199,1,0,154600,,,154600.0,local_native_l1a,False,False
execution.order_amount_anomalies,20200102,09:26,002041.XSHE,buy,1,1,1,0,31100,,31100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200113,09:26,002056.XSHE,buy,3,2,1,0,52900,,52900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200113,09:26,002235.XSHE,buy,4,3,1,0,51100,,51100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200115,09:26,300448.XSHE,buy,6,4,1,0,55800,,55800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200117,09:26,000049.XSHE,buy,10,6,1,0,13100,,13100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200117,09:26,000818.XSHE,buy,9,5,1,0,26100,,26100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200121,09:26,000547.XSHE,buy,12,7,1,0,46600,,46600.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200122,09:26,000650.XSHE,buy,14,8,1,0,56200,,56200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200205,09:26,002340.XSHE,buy,17,9,1,0,73800,,73800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200206,09:26,002589.XSHE,buy,18,10,1,0,62400,,62400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200206,09:26,603882.XSHG,buy,19,11,1,0,8500,,8500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200210,09:27,000700.XSHE,buy,23,12,1,0,49300,,49300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200210,09:27,600400.XSHG,buy,24,13,1,0,146200,146300.0,146300.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200211,09:28,603083.XSHG,buy,26,15,1,0,200,,200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200211,09:28,603185.XSHG,buy,25,14,1,0,200,,200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200211,09:28,603887.XSHG,buy,27,16,1,0,400,,400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200213,09:28,002497.XSHE,buy,34,18,1,0,40500,,40500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200213,09:28,002897.XSHE,buy,33,17,1,0,16500,,16500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200213,09:28,603626.XSHG,buy,35,19,1,0,36800,,36800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200217,09:26,002428.XSHE,buy,38,20,1,0,31700,,31700.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200217,09:27,002079.XSHE,buy,39,21,1,0,35800,,35800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200219,09:28,600469.XSHG,buy,44,23,1,0,80900,,80900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200219,09:28,601900.XSHG,buy,43,22,1,0,37300,,37300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200219,09:28,603138.XSHG,buy,45,24,1,0,17000,,17000.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200220,09:27,002413.XSHE,buy,46,25,1,0,2300,,2300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200221,09:26,600221.XSHG,buy,50,26,1,0,235100,,235100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200221,09:27,002915.XSHE,buy,51,27,1,0,32200,,32200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200224,09:28,002185.XSHE,buy,52,28,1,0,500,,500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200224,09:28,002324.XSHE,buy,54,30,1,0,600,,600.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200224,09:28,603186.XSHG,buy,53,29,1,0,100,,100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200225,09:26,000034.XSHE,buy,56,31,1,0,18600,,18600.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200225,09:26,300037.XSHE,buy,57,32,1,0,12200,,12200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200227,09:27,600318.XSHG,buy,65,33,1,0,142900,,142900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200302,09:28,600654.XSHG,buy,68,35,1,0,352600,352900.0,352900.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200302,09:28,600666.XSHG,buy,67,34,1,0,326900,,326900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200304,09:28,002935.XSHE,buy,71,37,1,0,11000,,11000.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200304,09:28,600126.XSHG,buy,70,36,1,0,59800,60000.0,60000.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200306,09:28,002432.XSHE,buy,73,38,1,0,49800,,49800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200309,09:28,000859.XSHE,buy,75,39,1,0,136600,136600.0,136600.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200310,09:28,002596.XSHE,buy,77,40,1,0,50200,50200.0,50200.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200311,09:27,603912.XSHG,buy,80,41,1,0,45500,45700.0,45700.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200312,09:26,002075.XSHE,buy,82,42,1,0,16200,16400.0,16400.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200316,09:28,000592.XSHE,buy,86,44,1,0,286600,287000.0,287000.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200316,09:28,002131.XSHE,buy,85,43,1,0,176500,,176500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200318,09:26,000700.XSHE,buy,89,45,1,0,45200,45200.0,45200.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200318,09:28,002365.XSHE,buy,90,46,1,0,34300,34300.0,34300.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200318,09:28,002444.XSHE,buy,92,48,1,0,32500,,32500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200318,09:28,600973.XSHG,buy,91,47,1,0,77800,,77800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200325,09:26,600988.XSHG,buy,97,49,1,0,55400,,55400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200326,09:26,002603.XSHE,buy,98,50,1,0,18300,,18300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200327,09:26,002063.XSHE,buy,99,51,1,0,32400,32400.0,32400.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200330,09:30,002612.XSHE,buy,102,52,1,0,126400,126500.0,126500.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200401,09:30,002605.XSHE,buy,105,53,1,0,26000,,26000.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200402,09:26,002156.XSHE,buy,106,54,1,0,21800,,21800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200402,09:30,600086.XSHG,buy,107,55,1,0,141400,146000.0,146000.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200407,09:26,002470.XSHE,buy,111,56,1,0,162100,,162100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200413,09:30,002444.XSHE,buy,113,57,1,0,76400,76300.0,76300.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200414,09:26,002221.XSHE,buy,114,58,1,0,51700,51600.0,51600.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200416,09:26,002041.XSHE,buy,117,59,1,0,39300,,39300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200421,09:26,002022.XSHE,buy,119,60,1,0,32700,32600.0,32600.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200421,09:26,300463.XSHE,buy,120,61,1,0,19900,,19900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200424,09:26,601975.XSHG,buy,123,62,1,0,162100,161900.0,161900.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200427,09:30,600241.XSHG,buy,124,63,1,0,166400,166000.0,166000.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200430,09:30,600856.XSHG,buy,127,64,1,0,712100,711900.0,711900.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200506,09:30,603313.XSHG,buy,128,65,1,0,33200,,33200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200511,09:26,002183.XSHE,buy,132,67,1,0,79500,,79500.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200511,09:26,002351.XSHE,buy,131,66,1,0,24200,,24200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200511,09:26,002351.XSHE,buy,133,68,2,0,26400,,26400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200514,09:26,600550.XSHG,buy,136,69,1,0,76400,,76400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200518,09:26,000987.XSHE,buy,138,70,1,0,38700,38600.0,38600.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200518,09:26,000987.XSHE,buy,139,71,2,1,33900,33800.0,33800.0,,local_native_l1a,True,False
execution.order_amount_anomalies,20200519,09:26,600143.XSHG,buy,140,72,1,0,36900,,36900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200520,09:26,002049.XSHE,buy,142,73,1,0,10400,,10400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200526,09:30,002464.XSHE,buy,145,74,1,0,127000,,127000.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200527,09:26,002138.XSHE,buy,146,75,1,0,24400,,24400.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200601,09:26,002409.XSHE,buy,150,77,1,0,8200,,8200.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200601,09:26,002466.XSHE,buy,151,78,1,0,24900,,24900.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200601,09:26,002605.XSHE,buy,149,76,1,0,15300,,15300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200603,09:28,000505.XSHE,buy,156,80,1,0,62300,,62300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200603,09:28,600831.XSHG,buy,155,79,1,0,57300,,57300.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200603,09:28,603101.XSHG,buy,157,81,1,0,66600,,66600.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200605,09:28,002283.XSHE,buy,162,83,1,0,120800,,120800.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200605,09:28,601330.XSHG,buy,163,84,1,0,55100,,55100.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200605,09:28,603788.XSHG,buy,161,82,1,0,32700,,32700.0,,local_native_l1a,False,False
execution.order_amount_anomalies,20200609,09:28,002279.XSHE,buy,167,86,1,0,73300,,73300.0,,local_native_l1a,False,False
