date,market_mode,raw_market_mode,active,FB,fb_pct,bull_sticky,bull_cooldown,bull_release_pending,bull_release_guard,stoploss_cooldown,rzq_cooldown,v227_shock_cooldown,enable_v227,enable_rzq,enable_zb,enable_auction,slot_v227,slot_rzq,slot_zb,slot_auction,cand_yjj,cand_bear,cand_rzq,cand_zb,cand_auction,auction_daily_value,recent_wr,core_wr,recent_trade_count,core_trade_count,available_cash,locked_cash,positions_count,positions,owners
2025-11-06,bull,bull,rzq+zb,0.02569417884515812,0.7833333333333333,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,4,27,24,0.2,0.5333333333333333,0.5833333333333334,60,60,1149722.700000002,-5.820766091346741e-10,4,"000777.XSHE,000892.XSHE,002112.XSHE,600897.XSHG","000777.XSHE:zb,000892.XSHE:zb,002112.XSHE:zb,600897.XSHG:auction"
2025-11-07,bull,bull,rzq+zb,0.007178812567281366,0.23333333333333334,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,6,0,1,31,32,0.3,0.5333333333333333,0.5833333333333334,60,60,750573.8100000019,-6.984919309616089e-10,1,600506.XSHG,600506.XSHG:rzq
2025-11-10,bull,bull,rzq+zb,0.024458449960113243,0.7666666666666667,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,5,20,19,0.2,0.5333333333333333,0.5833333333333334,60,60,1356585.9400000018,-7.275957614183426e-10,3,"000620.XSHE,000686.XSHE,603306.XSHG","000620.XSHE:zb,000686.XSHE:zb,603306.XSHG:zb"
2025-11-11,bull,bull,rzq+zb,0.024581947944849702,0.7666666666666667,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,13,0,5,33,34,0.2,0.55,0.5833333333333334,60,60,493683.8600000018,-6.984919309616089e-10,3,"002513.XSHE,002544.XSHE,603306.XSHG","002513.XSHE:rzq,002544.XSHE:auction,603306.XSHG:zb"
2025-11-12,bull,bull,rzq+zb,0.02039255735716884,0.7,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,9,0,2,22,22,0.1,0.5666666666666667,0.6,60,60,991004.3200000018,-6.984919309616089e-10,4,"002326.XSHE,002544.XSHE,603306.XSHG,603978.XSHG","002326.XSHE:rzq,002544.XSHE:auction,603306.XSHG:zb,603978.XSHG:rzq"
2025-11-13,bull,bull,rzq+zb,0.011980656870119058,0.31666666666666665,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,6,0,5,14,19,0.3,0.6,0.6,60,60,782236.2700000019,-6.984919309616089e-10,2,"002213.XSHE,002544.XSHE","002213.XSHE:rzq,002544.XSHE:auction"
2025-11-14,bull,bull,v227,0.026680778748225952,0.8166666666666667,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,11,0,1,35,33,0.1,0.6166666666666667,0.6166666666666667,60,60,1056878.6600000018,-6.984919309616089e-10,2,"002544.XSHE,002728.XSHE","002544.XSHE:auction,002728.XSHE:rzq"
2025-11-17,bull,bull,rzq+zb,0.012047634445240677,0.31666666666666665,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,5,25,23,0.3,0.6333333333333333,0.6166666666666667,60,60,852815.8000000018,-8.149072527885437e-10,3,"000688.XSHE,002544.XSHE,600063.XSHG","000688.XSHE:v227,002544.XSHE:auction,600063.XSHG:v227"
2025-11-18,bull,bull,rzq+zb,0.023820974820824185,0.7666666666666667,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,11,0,1,16,18,0.1,0.65,0.6166666666666667,60,60,559039.0400000018,-8.149072527885437e-10,3,"000688.XSHE,002228.XSHE,002544.XSHE","000688.XSHE:v227,002228.XSHE:rzq,002544.XSHE:auction"
2025-11-19,bull,bull,rzq+zb,-0.002964564144058241,0.08333333333333333,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,0,20,13,0.3,0.6666666666666666,0.6166666666666667,60,60,597782.6900000017,-9.022187441587448e-10,5,"000955.XSHE,002228.XSHE,002544.XSHE,600078.XSHG,603817.XSHG","000955.XSHE:zb,002228.XSHE:rzq,002544.XSHE:auction,600078.XSHG:zb,603817.XSHG:zb"
2025-11-20,bull,cautious,rzq+zb,0.011153927255160118,0.31666666666666665,1,0,False,False,0,0,0,False,True,True,True,0,3,3,1,2,0,1,17,19,0.3,0.65,0.6333333333333333,60,60,2330742.900000002,-9.022187441587448e-10,0,,
2025-11-21,bear,bear,v227,-0.014657462992357005,0.016666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,6,1,0,34,0.3,0.65,0.6333333333333333,60,60,69186.640000002,-9.313225746154785e-10,1,001266.XSHE,001266.XSHE:rzq
2025-11-24,bear,bear,v227,-0.007233891451995822,0.03333333333333333,0,4,True,False,0,0,0,True,False,False,False,2,0,0,0,0,3,3,0,0,0.0,0.65,0.6333333333333333,60,60,2214917.370000002,-9.313225746154785e-10,1,601208.XSHG,601208.XSHG:v227
2025-11-25,cautious,cautious,v227,0.051351035069225136,0.9833333333333333,0,3,True,False,0,0,0,True,False,False,False,2,0,0,0,9,0,2,0,0,0.0,0.6333333333333333,0.6333333333333333,60,60,2247497.960000002,-9.313225746154785e-10,0,,
2025-11-26,cautious,cautious,v227,0.02005285435255611,0.7333333333333333,0,2,True,False,0,0,0,True,False,False,False,2,0,0,0,9,0,2,0,0,0.0,0.6333333333333333,0.6333333333333333,60,60,338433.4100000018,-9.313225746154785e-10,2,"003009.XSHE,600629.XSHG","003009.XSHE:v227,600629.XSHG:v227"
2025-11-27,cautious,cautious,v227,0.019102293652269908,0.7,0,1,True,False,0,0,0,True,False,False,False,2,0,0,0,2,0,3,0,0,0.0,0.6166666666666667,0.6166666666666667,60,60,2202033.580000002,-9.313225746154785e-10,0,,
2025-11-28,bear,bear,v227,-0.012518617476857523,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,6,3,0,26,0.3,0.6166666666666667,0.6166666666666667,60,60,1375285.6300000018,-9.313225746154785e-10,1,002681.XSHE,002681.XSHE:v227
2025-12-01,cautious,cautious,v227,0.010583430934372768,0.3,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,6,0,0,0,18,0.3,0.6166666666666667,0.6166666666666667,60,60,2170995.8600000017,-9.313225746154785e-10,0,,
2025-12-02,bear,bear,v227,0.021189694902006683,0.7666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,5,0,0,23,0.3,0.6166666666666667,0.6166666666666667,60,60,184264.02000000165,-1.0477378964424133e-09,2,"002544.XSHE,600151.XSHG","002544.XSHE:v227,600151.XSHG:v227"
2025-12-03,bear,bear,v227,0.0004324605214029285,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,3,0,18,0.3,0.6166666666666667,0.6166666666666667,60,60,2227687.120000002,-1.0477378964424133e-09,0,,
2025-12-04,bear,bear,v227,0.004640622928722918,0.21666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,2,0,20,0.3,0.6166666666666667,0.6166666666666667,60,60,2227687.120000002,-1.0477378964424133e-09,0,,
2025-12-05,bear,bear,v227,-0.0011150009463037796,0.15,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,4,0,17,0.3,0.6166666666666667,0.6166666666666667,60,60,1561963.460000002,-1.0477378964424133e-09,1,600783.XSHG,600783.XSHG:auction
2025-12-08,bear,bear,v227,-0.0001426264492631774,0.15,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,2,0,27,0.3,0.6166666666666667,0.6166666666666667,60,60,2232760.290000002,-1.0477378964424133e-09,0,,
2025-12-09,cautious,cautious,v227,0.044946920132586075,0.9666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,5,0,2,0,23,0.3,0.6166666666666667,0.6166666666666667,60,60,1572637.310000002,-1.0477378964424133e-09,1,002194.XSHE,002194.XSHE:auction
2025-12-10,bear,bear,v227,0.016295047364839478,0.6,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,3,0,18,0.3,0.6166666666666667,0.6166666666666667,60,60,909653.030000002,-9.313225746154785e-10,2,"001309.XSHE,002163.XSHE","001309.XSHE:v227,002163.XSHE:v227"
2025-12-11,bear,bear,v227,0.007011929323566713,0.25,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,6,0,23,0.3,0.6,0.6333333333333333,60,60,1586254.650000002,-9.313225746154785e-10,1,601566.XSHG,601566.XSHG:auction
2025-12-12,bear,bear,v227,-0.01320123208674139,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,3,0,14,0.3,0.5833333333333334,0.6333333333333333,60,60,2190675.8800000018,-9.313225746154785e-10,0,,
2025-12-15,bear,bear,v227,0.04649816002973874,0.9666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,0,0,16,0.3,0.5833333333333334,0.6333333333333333,60,60,2190675.8800000018,-9.313225746154785e-10,0,,
2025-12-16,bear,bear,v227,0.008289362092103136,0.3,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,0,0,26,0.3,0.5833333333333334,0.6333333333333333,60,60,2190675.8800000018,-9.313225746154785e-10,0,,
2025-12-17,bear,bear,v227,-0.0008040080855501452,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,5,0,0,20,0.3,0.5833333333333334,0.6333333333333333,60,60,1498244.2100000016,-9.313225746154785e-10,1,000825.XSHE,000825.XSHE:auction
2025-12-18,bear,bear,v227,-0.006951113142550672,0.08333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,0,0,17,0.3,0.5833333333333334,0.6333333333333333,60,60,1498244.2100000016,-9.313225746154785e-10,1,000825.XSHE,000825.XSHE:auction
2025-12-19,bear,bear,v227,0.023397196998211595,0.8,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,0,0,13,0.3,0.5833333333333334,0.6333333333333333,60,60,1498244.2100000016,-9.313225746154785e-10,1,000825.XSHE,000825.XSHE:auction
2025-12-22,bear,bear,v227,0.02724398600835908,0.8833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,0,0,21,0.3,0.5833333333333334,0.6333333333333333,60,60,1498244.2100000016,-9.313225746154785e-10,1,000825.XSHE,000825.XSHE:auction
2025-12-23,cautious,cautious,v227,0.01998196705045317,0.7,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,19,0,0,0,28,0.3,0.6,0.6333333333333333,60,60,2204420.9800000014,-9.313225746154785e-10,0,,
2025-12-24,bear,bear,v227,0.007926836442344496,0.31666666666666665,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,0,0,16,0.3,0.6,0.6333333333333333,60,60,171838.40000000142,-8.149072527885437e-10,3,"000505.XSHE,000551.XSHE,000796.XSHE","000505.XSHE:v227,000551.XSHE:v227,000796.XSHE:auction"
2025-12-25,cautious,cautious,v227,0.01605511462463404,0.5666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,9,0,0,0,21,0.3,0.6,0.6166666666666667,60,60,1489107.7200000016,-8.149072527885437e-10,1,000551.XSHE,000551.XSHE:v227
2025-12-26,cautious,cautious,v227,0.022776204819561583,0.7833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,17,0,0,0,25,0.3,0.6,0.6166666666666667,60,60,2449140.0600000015,-8.149072527885437e-10,0,,
2025-12-29,cautious,cautious,v227,0.012752370075798618,0.4666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,16,0,0,0,24,0.3,0.6,0.6166666666666667,60,60,221600.01000000152,-4.656612873077393e-10,2,"000559.XSHE,002196.XSHE","000559.XSHE:v227,002196.XSHE:v227"
2025-12-30,cautious,cautious,v227,-0.00512934530395956,0.1,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,14,0,0,0,24,0.3,0.6,0.6333333333333333,60,60,2516621.6000000015,-4.656612873077393e-10,0,,
2025-12-31,cautious,cautious,v227,0.002776715096605332,0.21666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,0,0,18,0.3,0.6,0.6333333333333333,60,60,348355.3200000016,-4.656612873077393e-10,2,"000048.XSHE,000420.XSHE","000048.XSHE:v227,000420.XSHE:v227"
