version,emotion_state,count,win_rate,ev,median_return,std,sem,profit_loss_ratio,avg_win,avg_loss,max_win,max_loss,max_consecutive_losses,total_profit_contribution,profit_share
v2,ICE_POINT,4,0.5,-0.006408524028554017,-0.012324861518409874,0.06252620681584092,0.03126310340792046,0.757922844326799,0.04012907988901994,-0.05294612794612798,0.07308970099667782,-0.07407407407407414,1,-0.02563409611421607,-0.007307297147785524
v2,ICE_REPAIR,5,0.6,-0.00266013745577542,0.0012995451591942542,0.05786723159943487,0.02587901270521205,0.5928580232095161,0.03561199519069381,-0.06006833642547926,0.0695652173913044,-0.06633333333333329,1,-0.0133006872788771,-0.0037915155573839563
v2,WEAK_REPAIR,45,0.6222222222222222,0.033498847612962256,0.01764705882352943,0.08034308928680009,0.011976840611174672,2.196710019293452,0.07440090155238657,-0.03386924122844253,0.33333333333333326,-0.08285714285714287,2,1.5074481425833015,0.42971562030715327
v2,ACCELERATION,49,0.6938775510204082,0.020556336491548314,0.018587360594795637,0.05523434898248368,0.007890621283211954,1.3413372505626024,0.044144924660599986,-0.032911130024968815,0.24444444444444452,-0.08017621145374451,3,1.0072604880858673,0.28713131365630773
v2,HIGH_DIVERGENCE,1,1.0,0.027472527472527496,0.027472527472527496,,,,0.027472527472527496,,0.027472527472527496,0.027472527472527496,0,0.027472527472527496,0.007831363382113888
v2,RECESSION,47,0.6808510638297872,0.010699572289132887,0.014137931034482763,0.038810367918929195,0.005661073986524767,0.907672124334352,0.03249793924307343,-0.03580361054594029,0.07949999999999999,-0.07120085015940487,3,0.5028798975892457,0.14335176184717013
v2,EXTREME_PANIC,18,0.6111111111111112,0.0278826166981286,0.05426870065569388,0.055812197723593186,0.013155061161092378,1.896817398714944,0.06866128928975407,-0.03619815451728286,0.09905660377358488,-0.05681818181818187,2,0.5018871005663148,0.14306875351242457
